This wonderful man operated on my husband's back and got of his sciatica pain. I was with my husband at his consultation and was very impressed with the way he answered all of our questions. I plan to see him soon myself for my own health issue.,Male
He does zero follow up. He did nothing to suggest alternative treatments.,Male
"His bedside manner was good although I would suggest going to another provider if you have a complex problem. Life was changed forever and although in part because of the hospital staff, the ultimate responsibility falls on the surgeon. ",Male
No follow up ,Male
"Everyone said, ""Don't have back surgery""! Well, my pain doctor suggested I see Dr. Kaakaji , and I am so glad he did. Dr. Kaakaji operated on my back and gave me my life back. He is a caring, confident doctor who wants you to understand the proposed surgery and outcomes and takes the time it takes to answer questions.  ",Male
"We went to Dr. Kaakaji for a second opinion. He was very straight forward and explained all of our options for my husband's back very well. He is not jumping to do surgery, which my husband appreciated. I appreciated the fact that he was looking at his future potential for needing extensive surgery as well. ",Male
"Dr. Kaakaji saved my life and continues to fix my many spinal and back problems. He never recommends surgery unless it is absolutely necessary. He listens and explains bluntly what is happening. He doesn’t sugarcoat anything and explains in detail. I highly recommend that if you are looking for a compassionate, knowledgeable and caring neurosurgeon, Dr. Kaakaji is the doctor to see.  ",Male
"Dr Kaakaji has helped me. I came in the hospits from the emergency room, and could not walk and in great pain. I was sent to take an mri and found my problem was in my neck. After talking with Dr Kaakaji he operated 1 day later, he had to change something he had to do, so that he had the time to operate on me. I am very grateful, if it wasn't for him I think I would not be able to walk at all. I do have to use a walker, but I think I would not be able to walk at all if it wasn't for Dr Kaakaji.",Male
Dr Kaakaji was recommended after an MRI showed severe stenosis to my lower back.  He performed a very thorough exam and was very upfront and honest.  He explained my options well and ordered more testing to see if there was anything else going on.  During my second visit he confirmed what what found during the first visit and even recommended I get a second opinion to feel better about my future with surgery. He was very easy to talk to and took his time with me.  I will definitely be returning.,Male
I went to see Dr. Kaakaji for a back problem I was having. It was a long wait in the waiting area 2 hours after my appointment time. When I finally got to the room he didn't even spend 5 minutes with me. It seemed he was in a hurry. He also didn't give me many options to try and fix my back problem. I had to suggest physical therapy because his suggestions were to live with my pain or get surgery. I would never go back to see him. And I would not recommend him to anyone!,Male
He shoots straight from the hip....straight shot no chaser. . . He doesn't mind explaining how he sees you case individually not just lumped in a category. .... He want the best possible outcome for his patients regardless of whether he operates or not... ,Male
had first appointment and waited over thirty min.  asked what was wrong and was told computer problems  docfor was not aware of it.  i think he was late and he told me thats way it is.,Male
"Dr. Kaakaji  has the most excellent bed side manner and is very pleasant physician that have ever meet, has given my mother so much peace of mind and confidence. I Thank him for taking  very care of my  mother, God bless him,and continue helping others that are in need.",Male
"Wonderful person and Doctor.  Had both cervical and lumbar surgery performed by Dr.
 Kaakaji with great results.  I would highly recommend him.",Male
Very good listener,Male
"He performed a hysterectomy on me several years ago. I had nothing but problems right afterward, and still have issues with the surgery. If I had to do it over again, I would find someone, anyone else. He was disrespectful, didn't listen to me, and didn't explain anything.",Male
Dr Kaaki is a very understanding and caring doctor. He answered all of my questions and concerns. He was extremely knowledgeable! I would highly recommend.   ,Male
"Definitely going back to Dr. Bilal Kaaki if I would have another baby. He is very concern, caring, cooperative, listened to me and answer my all questions very well. Really awesome doctor and best staff.",Male
very good Dr. Asweres all my questions very well.  its very easy to tell he truely cares about his patients.,Male
"Respectful , caring, competent",Male
Incompetent,Male
"Don't! See this ""Doctor"" for even a mild cold. He is not capable of making common sense decisions or choices. ",Male
"Don't allow this ""Dr"" anywhere near you, or your healh care team. He is incompetent, not capable of making common sense decisions and should never have been issued a license to practice medicine in the United States. ",Male
I have nothing good to say about this Doctor. He should not be practicing medicine. DON'T see this Dr for even a cold.,Male
"I have seen Dr. Kaan a bunch of times due to him being the only one who accepted my insurance. My last visit with him, I literally ran out of there crying and telling the staff that I will never be back to see him again and that I have lived with my back pain for 10 years already what’s a few more until I can find a doctor that actually cares. What is more hilarious about my last appointment is that as I was trying to get out of there as fast as I could with my back problem, he walks right into another exam room and starts laughing it up with another patient that has constantly brought him thank you gifts. He wouldn’t even read the radiologist’s MRI report that I drove myself nuts trying to get printed at the hospital that I had done it at. I’m a nursing student and yes I know nurses use their back a lot but he even tried to crush my dream of being a Registered Nurse as well, like come on Dr., you are suppose to help me, not make me feel like I’m nothing! Never again!",Male
Devastating. Huge set back in my care. Extended my suffering.  The critiques of him in his reviews are just the tip of the iceberg.  The Dr. Is irrelevant  and may decide to rethink  where he can best serve. Sincerely Greg Pendrey,Male
"I have seen Dr. Kaan twice, in Hilo, HI. 

Both times he rushed through the exam. He did not answer the questions I had written down to remind myself. One time had to chase him down the hallway to get one important question answered. 

Dr Kaan also prescribed a $700 medication without alerting me. I was shocked when I went to the pharmacy.

I am now looking to replace Dr. Kaan with a doc who will take the time to explain the nature of my problem and answer my question.",Male
Very direct and very precisely/clearly to me.  He was very efficient as far as the surgery he was going to perform.,Male
I WOULD HIGHLY RECOMMEND DR. KAAN TO MY FRIENDS AND FAMILY.  DR. KAAN THANK YOU SO MUCH FOR SEEING ME.,Male
He's an excellent surgeon. ,Male
"Surgery by dr KAAN was epic
Working in recovery without pain but will be a while before 100%
Office staff made transition super easy with their empathy and appointment arrangements. 
Had not a bit of problems and no wait time for any of my procedures and appointments. 
I would like to credit the helpful and knowledgable staff that dr KAAN has put together for he patients benefit.",Male
"I had a sugar count of 600 and a reaction to a z pack. Said I had a severe pain in lower back, and I believe I was having a problem with the z- pack. He didn't believe me. I didn't want to spend money for a x-ray. Which I believe wouldn't help. I asked why have the x-ray? He said he didn't believe me about the reaction. I have chf and people with heart conditions can die from z packs. But instead of trying to listen. He wanted to doctor his way. so he booted me out of office. No help 600 sugar L",Male
I do not recommend Dr Scott Karr.. In December 2017 he put a titanium plate in my arm and messed it all up and he Refuses to fix his mistake unless I quit smoking cigarettes... yes his mistake because he didnt do his measurements right and to this dayI'm in constant pain.. my neck half way down my arm locks up at times. I cant even do normal things like holding it up to hold a nail in place so I DO NOT RECOMMEND HIM. If he would've fixed his mistake then all would he good but he genuinely didnt seem to have much care..,Male
"Dr. Karr performed surgery on my Daughter's knee and she is doing wonderful.  From the first day we met through the last follow up visit he and his staff have been nothing but perfect, professional, informative and the list goes on.  I can't speakly highly enough about Dr. Karr and without a doubt would recommend him to anyone needing Orthopedic Surgery. Five Stars all the way!!! Thank you Dr. Karr!!!",Male
Would definitely recoded. Dr. Kaar gave excellent kind and compassionate care.,Male
Dr Karr was phenomenal on every level would highly recommended him to anyone needing knee surgery thank you so much for your time and services ,Male
"had an appointment with Dr Kaar and he only talked to me for 10 minutes without doing an exam. Did not knock before coming in, which was embarrassing - the PA had my changing in to my shorts and he walked in with no privacy for me. my room was across from the main desk with patient standing around who looked my direction then he proceeded to tell me I was too old for orthopedic surgery, that he was not wasting his time.   I thought he was very unprofessional and will not go back",Male
"Dr. Kaar performed surgery on my left achilles tendon, which I had ruptured.  During our first consultation, Dr. Kaar made me feel confident about his ability to repair this injury.  He answered all my questions and the pros and cons of not having surgery versus having surgery.  My surgery was performed  on 2/2/17 and went very well.  I had no post-op problems such as swelling or infection.  The surgery healed quickly and my physical therapy went well.  Dr. Kaar is highly recommended.",Male
I had an ACL reconstruction with Scott and the process has been very easy. His schedule fit my needs and helped the recovery process. ,Male
"I would recommend Dr. Kaar to anyone who needs orthopedic surgery! He is a professional in his field as well as personable with his patients. Today was my last visit with him and I left thanking him so much for resolving my knee problem and repairing my meniscus. I hope to never see a surgeon again but if I need to, I will be sure to come back to Dr. Kaar.  ",Male
Very friendly and can answer all of your questions  ,Male
Thank you for your humbleness. ,Male
"After dislocating and fracturing my elbow, I made an appointment with Dr. Kaar. They were able to get me in quickly for an initial appointment (I was in a lot of pain). Dr. Kaar is very friendly and knowledgeable and was also able to get me in for surgery in a reasonable amount of time. He even called me the night before the surgery to check in! I am very close to having full range of motion back at my elbow joint.

Staff and residents in the office are also great.

Highly recommend Dr. Kaar!",Male
"I was having shoulder problems when I was referred to Dr. Kaar.  I was expecting to have to have surgery, but Dr. Kaar recommended 6 weeks of physical therapy.  I was a little skeptical but I went and he was right, it helped...I feel great.  I was able to return to work.  Everyone there was nice and very helpful.  I would definitely recommend Dr. Kaar.",Male
Dr. Kaar is an amazing doctor and phenomenal surgeon that truly cares about your wellbeing as a patient . Dr. Kaar and his staff are always upbeat and happy to see you as a patient. I've never had a doctor personally call me the night before surgery to see how I am doing and if I had questions. Dr. Kaar is a great doctor that I highly recommend! ,Male
Dr. Kaar is very professional and has excellent communication skills.  He is alway informative and answers all of my questions. ,Male
Dr. Scott Kaar has a wonderful bedside manor. He is very thorough. He spent much time with me. Talked over my problems. Put me in therapy for 8 weeks then wants me to come back and see him so we can discuss if things are better or further options. He is very caring!,Male
I took my son in to be treated and he is doing well after Dr Kaas explained what his problem is! She is very knowledgeable and experienced!!,Female
"Do not be fooled by Dortor's smile. She promised many things. But, she is not a honest surgeon.  I went to see her with neuroma.  She said my big toe was not stable so I had to have a surgery of big toe area. I had a surgery in January 2018 and I have been continuing PT until now, April 2019.  With too much pain, I asked the surgery report. The first sentence, ""my patient has complained bunion for a while.  I am having so much pain bc my big toe doesn't bent.  She tricked me. Don't go to her!",Female
"I absolutely would recommend Dr. Kaas to family and friends.  She quickly figured out the problem, and her surgical skills are amazing.  Each time (hardware removal and then reconstruction) there has been almost zero swelling, and more important, pain is manageable and then quickly drops off.  After the first surgery, I returned to full mobility within weeks of the cast coming off.  The staff are all very pleasant and accommodating.",Female
"Caveat emptor. Very expensive here. Lots to pay even after insurance. 
They charged me $125 for each support sock i.e. $250 for a pair that I could buy in drug store for $25. Follow - up office visit $200. They did nothing but look at my foot. 

Initial visit was $ 515.00.",Female
My family Dr. left to Wadena. Needed a new one. Dr. Kassam has been great. Listened and seemed to really care. ,Male
Very arrogant and dismissive.,Male
Awesome dr my favorite,Male
Dr. Kaatz has been my doctor for many years and has always been great.,Male
"Dr.Kaatz is very knowledgeable and very caring, he is a no nonsense doctor. Some people may not like that.",Male
I would highly recommend him.,Male
"Dr Kaatz has been my doctor for 20+ years.  Wonderful, caring and compassionate doctor in every way and would highly recommend him",Male
"He has been my PC for years and all I can say is this man is the best ever. He has a heart of gold and the Knowledge and compassion to get to the bottom of it or lead you in the right direction. I can tell he loves his job and his job loves him. He spends time with his patient to understand the bottom problem to resolve it all. With his busy schedule and seeing so many people I know this is not a easy task,,,so this is why I love him and his wonderful staff all the time.",Male
"I have been going to Dr. Kaatz for many years and though it does not take a long time to get an appointment once you get there you could have a wait to get in to see him, but I feel it is worth the wait and if you are really sick go to the emergency room.",Male
"He is the most compassionate caring, intelligent Physician.  He listens and looks for remedies.  If he is not sure, he will recommend you to another competent MD  He is wonderful.",Male
"Dr. Kaba is helpful, caring, and always willing to listen to problems. He takes patient concerns very seriously and caught a disease I have right away, where average diagnosis time is years. I do wish he would be more thorough in physicals and take routine bloodwork, but I would still recommend him.",Male
"very bad experience . Please don't waste time they are not responsible 
I been waiting for prescription 5 days back and forth with pharmacy . 
Dr Kaba staff they don't care for patience . very rude over the phone and don't fax right paper work to pharmacy . your time will be waste at pharmacy coz they tell you different stories 
I am going to change my doctor . heads up to you guys .",Male
"Dr Kaba is professional, caring, and easy to work with. He has a great bedside manner. His staff is friendly, patient, and responsive",Male
"Went for two reasons. He failed to review 2nd reason. Called for those results and he told asst. he didn't have any record of reviewing 2nd request. Also, follow-up scan was to be done, for aneurysm,  at my local hospital. Staff was unable to determine how to place request and 10 days later called to have it done at their imaging department (2+ hours away). Lastly, I sent CT scan to his imaging department three weeks before appt. and alerted his dept that it was there. He said that it was unlikely scanned in and he and his assistant were both amazed, when, at the end of my appt., they looked and it was there. Very disappointed with the whole experience.",Male
"Would not recommend going to this doctor. I was told as a new patients to show up an hour before the appointment and fill out paper work.  Filled out the paperwork and waited an hour after my scheduled appointment time , and during my additional wait  the doctor was performing telemedicine and seeing follow up patients during my extra hour wait after my appointment time. No one touch based with me about why I was still sitting there after my schedule time and I was just being ignore and just filling a seat.They do not value patient time and with the amount of people coming and going,  they rather bill a high volume of people instead of providing quality care. I rather not wait 2 hours to see this doctor , when there are better qualified doctors in the area.",Male
"I had my first visit today with Dr. Kaba's office.  From the front office to the back everyone was nice, understanding and very pleasant.
Dr. Kaba listens and is interested in what you have to say. I enjoyed my first visit, will see in 2 weeks to go over treatment plan and medications. Highly recommend this pain management office to anyone interested in professional and good quality care.",Male
"Pretty good. I'm struggling to simply walk my dog post stroke, fall with fractured coccyx. Weight loss causing weakness and atrophy. I'm hopeful but frustrated. 3rd visit in a week.",Male
Nice doctor. Staff was very friendly. My back pain has improved without having to take medication that knocks me out and is addictive. Highly recommend going here before talking to a surgeon.,Male
Dr. Kabach is wonderful and I recommend him to everyone. He is so thorough and looks at the whole picture. His bedside manner is one of a kind. He will sit down and listen to you. He takes the time to explain everything so that you understand what is going on. He has the best communication skills. You can tell he really cares and is very knowledgeable. I can not recommend him enough.,Male
"Very bright, knowledgable and sometimes caring and concerned but other times rude, condescending and chronically late.The last time I saw her, I waited an hour, could hear her in the halfway laughing and joking. I finally left; she called me later to say she’d had an emergency and that’s why she was late.  She shared way too much personal info i.e. how her brother died, her dating life etc. Its a shame...I think she has a lot to offer but needs huge improvement with her interpersonal skills. Never went back. ",Female
I saw her at Shiley/Scripps on Torrey Pines and was put off by her condescending attitude and inability to keep her appointments.  She was NEVER on time and I found it rude in its' consistency. She was thorough in explaining the lab results and she was very fluent on the lipid tests and the latest trends in that area.,Female
"I wish I would have read the review here before visiting Dr. Kaback. She lacks empathy; is chronically late; she is condescending; she doesn’t welcome any questions about your health, although she may ask is you do have a question, but the will abruptly cut you off mid-question; she lacks professionalism and isn’t even thorough, as she lacked a memory of why I even came to see her in the first place. I have the ultimate respect for doctors, but her arrogance and lack of kindness are horrible.",Female
"Dr. Elizabeth Kaback is not the doctor you want to see unless you want to feel horrible about yourself, belittled, yelled at and starred down as if you have no idea what you are talking about when you try to discuss your concerns. I wish I didn't even have to give her one start to write this review. I just want to encourage people to seek treatment from other doctors. There are plenty at Scripps that will consider your feelings. Just not HER.",Female
"Dr. Kaback is great! She is attentive to detail, easy to communicate with and makes you good about your plan to stay healthy. I am happy with her and her staff. I consider myself blessed to have Dr. Kaback as my doctor.",Female
"So sweet, kind and sincere, an angel on earth!",Female
"I fell down a flight of stairs backwards and absolutely destroyed my shoulder and upper humorous. They were dislocated and broken. Long story short, Dr. Kaback rescued me from the bowels of a hospital basement, literally. He repaired my injuries without having to operate and I am forever grateful. I have never experienced the level of professionalism and sympathy from anyone in my life that Dr. Kaback showed me when I met him and he continues to show me with every encounter since then! The doctor, his surgical team and office staff are amazing!",Male
I had a shoulder that had been destroyed by arthritis .  It was very painful.  Following an MRI I was referred to Dr. Kaback for a total shoulder replacement.   I am 6 weeks out with 1 PT session and I am close to full movement.  Amazing and a joy to be without pain.  Now I don’t even think about my shoulder at all.  No pain at all!  He is professional but with a great sense of humor which is important day.  I consider myself very lucky to have been treated by Dr. Kaback!  First class treatment!,Male
"Dr Kaback repaired a shoulder a little over a year ago.  I now have more range of motion, strength, and less pain than I have had in decades.

My highest endorsement is this ...  I just scheduled an appointment for my other shoulder",Male
Dr. Kaback is a skilled surgeon.  I am so glad he fixed my rotatory cuff.  I am pain free after years of suffering.,Male
"Recently had total shoulder replacement performed by dr.Kaback.Would highly recommend him for any of the specialized surgeries that anyone would need him to perform.His staff and hospital organizations are to be commended for there professionalism and courtesy to the patient.Highly
commend Dr Kaback for keeping the patient at ease for the surgery at hand.thank you for all of your staff that has made my life easy through this somewhat scary process.",Male
"I highly recommend DR. Kaback for shoulder surgery. I had rota cuff surgery and from the first appointment to my latest follow up, Dr. Kaback and his staff gave me outstanding service. 
Starting with his reception staff, nursing, and to his OR staff and of course Dr. Kaback himself gave top care at all times at all levels. 
When I walk out of my appointments Dr. Kaback answered every question and gave me all the time I needed. 
Dan Dillon, my surgery was in 4/16/2020",Male
"I cannot speak highly enough about Dr. Kaback, Pavel and staff, they are professional and courteous. Having torn rotator cuff in both shoulders I trust Dr’s expertise and would recommend him highly Thank you doctor!",Male
I had a torn rotater cuff repaired by Dr. Kaback in June. He and his team went above and beyond my expectations. I felt very comfortable and confident after my first few visits that I was going to have successful surgery. I am happy to say that three months later I am back to full use of my shoulder! I can't express enough how wonderful this whole group is.,Male
"Dr Kaback and his team recently performed surgery on my fractured elbow.  Dr Kaback and his team were professional, informative and considerate.  I would trust Dr Kaback and his team to perform any surgery in his field; I highly recommend him and his team to anyone considering him.",Male
"excellent communicator, surgery went well",Male
"Dr. Kaback and his team are so caring, knowledgeable, professional and their office runs like very smooth.  Immediately felt confident with the care my mother was receiving for her shoulder replacement - Dr. Kaback has a quiet confidence and wonderful bedside manner. He's the best of the best.   His assistant Jacqueline is completely on her game and is kind, caring and on top of everything - GREAT team! Highly Recommend!",Male
"Dr. Kaback repaired my left elbow in surgery and applying a pin to hold the bones in place. Thank you to Dr. Kaback. I now have 100% mobility in my left elbow with no stiffness. I am a 74 year old female with hearing problems. Dr. Kaback treated me with respect as well as members of my family who accompanied me to appointments.
Thank you Dr. Kaback.",Male
"I made an appointment with Dr. Kaback after experiencing years of shoulder pain due to osteoarthritis and seeing other orthopedic  surgeons.  An arthroscopy by one of these practitioners gave me about 6 weeks of minor relief.  Dr Kaback immediately  told me I needed two NEW shoulders and that he didn't understand why the arthroscopy had been done when I had such severe deterioration and bone spurs.  After the explanation of his planned less-invasive surgery procedure, I opted to have surgery ASAP.  The experience was amazing.  Having had 2 knee replacements, I was expecting day of hospital stay, followed by weeks of painful rehab.  I was home the day after surgery and suffered only moderate discomfort for a few days.  PT was totally painless and was back to most activities within a few weeks.  Couldn't wait to get the other shoulder done.  Same great results.",Male
Had a very severe shoulder injury from a bad fall. After seeing Dr. Kaback he scheduled me for immediate surgery due to the severity of the injury. Prior to surgery I was unable to move my arm at all. I am very happy to say that now I have full movement and use of my arm and feeling no pain whatsoever. I am very grateful to have been taken care of by such a wonderful Doctor. I would highly recommend Dr. Kaback and Ortho NY to anyone in need of Orthopedic care.,Male
"I knew I had a shoulder problem but delayed seeking help out of uncertainty.  My husband's physical therapist recommended Dr. Kaback.  He diagnosed a partial tear of my rotator cuff and during surgery found and repaired a total tear instead.  I can't say enough good things about how that surgery has changed my life for the better.  From Dr. Kaback's surgical expertise, with excellent explanations of the procedure and what to expect afterwards, to post op care, I have rarely encountered such a skilled, empathetic physician.  Recovery was slow (lots of PT) but in the end to really have full use my arm again and live without pain is something I am thankful for every day.",Male
"I was scheduled to have a total right shoulder replacement with another doctor on May 10, 2019.  I was told on May 3 that the damage was too extensive and was recommended to see Dr. Kaback.  He was able to see me about a week later and performed the surgery on May 23, 2019.   Dr. Kaback  did a fantastic job.  His skill and bedside manner are amazing.  He has answered all of my questions in ways that are easy to understand.  All follow up visits have been great.  I would highly recommend anyone to see Dr. Kaback.",Male
Dr. Kaback has performed two surgeries  (on my right shoulder and right elbow).  He was very professional and did a great job.  I would recommend him to anyone looking at these kinds of surgeries.,Male
I had a posterior dislocation of my clavicle that was missed after a soccer injury at the ER visit after an ambulance ride. I went to Dr. Kaback 2 days after and he ordered a stat CT scan which showed this dangerous and rare injury that required thoracic surgery. His diagnosis was key and spared me from much more excruciating pain. He is a great doctor who listens to the patient and went above and beyond to figure out this extremely rare injury that would have otherwise been mistaken for something less severe. The surgery was risky as the clavicle was near major arteries and the lungs so it was emergent surgery. I’m so thankful for Dr Kaback!,Male
"My daughter is a wrestler.  She tore the MCL in her elbow.  She was concerned about Tommy John surgery and the length of recovery.  Dr. Kaback went above and beyond to find a new surgery that she was a great candidate for.  The new surgical procedure allowed her to start training and competing a little less than a year.  She is now two years out of surgery and competing at the collegiate and national level with little to no elbow pain.  He provided us with all options and provided us with extensive information on the new surgery.  His bedside manor was great and he listens to his patients and tries to find alternative options to fit their needs.  
I also have seen him recently for my shoulder.  Where numerous doctors dismissed me because of my age and weight, he heard my symptoms out and instead of dismissing me to arthritis, he found an injury to my rotator cuff.  He gave me physical therapy and if that doesn't work surgery to relieve the pain.",Male
I had surgery to remove adhesions in my shoulder in April 2019.  The care provided by Dr. Kaback and his team could not have been better.  I went into the surgery feeling confident and well-informed.  I had no post-op pain (your mileage may differ!) and quickly returned to my regular activities at work and home.  Follow up care has also been top notch.  I highly recommend Dr. Kaback!,Male
"Dr Kayback is the best of what he does in all areas. You trust him immediately and have complete confidence in him. It's how he conducts himself and how well he treats his patients. I truly believe he saved my vision.
You can look around but you won't find anyone better than Dr. Kayback.",Male
"Office wait times are so long. Typically 45 min to 1 hr at least! They always double book, as in everytime we go there is another appt scheduled at the same time with the same doc. EVERYTIME!!!!  The phone lines are always busy or never answered. The doctor is rude and rushes you and seems uninterested in any questions or concerns you have. This is the worst doctor I have ever dealt with. He needs to retire.",Male
I would gladly recommend Dr. Kabadi to family and friends.  He's been my cardiologist for about 2 years now and I would have no problems recommending him to someone else.,Male
Dr. Kabadi has gone above and beyond to treat my orthostatic intolerance when other doctors said they couldn’t help me. I’m incredibly grateful that he’s been willing to help me even though my diseases don’t fall under the endocrinology specialty. He’s a brilliant doctor and I’d highly recommend him,Male
Knowledgeable. Great manner. Improved my treatment considerably. ,Male
"Dr Kab acts like his word is gospel. Much more interested in blaming all womens issues on hormones. Not a good listener!
No other Dr in this department leads to a total lack of objective diagnosis . ",Male
"he seems very knowledgeable and asks the right questions. i drive 2   hours to see him, i would drive 3-4. he explains things and takes the needed time with me.",Male
"Dr Kabaei has performed two surgeries on me and I couldn't be more pleased with the process and the results.  In January 2019 Dr. Kabaei repaired a plateau fracture of my right tibia with a plate and screws and in September 2019 he performed a total hip replacement of my right hip. Both surgeries were flawless with perfect results.  Dr Kabaei fully explains the process, patiently answers all questions, is highly skilled and has a great bed side manner.  I give him the highest rating.",Male
If I could leave negative stars I would. This doctor simply doesn't care about the well-being of his patients. I recently changed insurance providers and this doctor has refused to transfer my active prescriptions. My medication is now gone and I'm already feeling the negative effects. I'll never return to Kaiser Permanente after this.,Male
"Dr. Kabak is an excellent physician. I see him for asthma and sleep apnea. I trust his judgment completely. I have been his patient for years, which includes 3 pregnancies. During illness and asthma exacerbation while pregnant, his follow up was outstanding. He called me personally to see how I was doing and sometimes his nurse would call also to make sure I was taking meds as prescribed and to check on my recovery. I'd recommend Dr. Kabak to any family member or friend needing a pulmonologist.",Male
"Dr Adam Kabaker has been great through my thyroid surgery, he’s super chill and a really nice guy. I was lucky enough to talk to him a couple of days after my surgery on the weekend when I thought I was having problems. Two thumbs up.",Male
Untrustworthy as a doctor and a person.,Male
"I been going to him since I was about 16 and am now 28 years old. I went to other doctors in the beginning for severe abdominal pain that other doctors continued to blame on my menstrual. When I finally went to Dr. Kabakibi he found that I had a cyst and had to be removed immediately. I wouldn`t change doctors no matter what because god knows what could of happened if I never had gone to him. Also his staff make you feel comfortable, and the new doctors that now work with him are phenomenal.",Male
I have Been seeing Dr.K for about 12yrs now. He is a Good Dr. he listens to his patients try to help the best he can .He has a great staff that comes to Blueridge with him once a week.Great Dr.,Male
He is great! very understanding!,Male
Has taken care of my pain in a professional and kind way. ,Male
Very mean uncaring man that likes to yell as patients for no obvious reason. Not sure if he's having personal problems or got caught doing something shady but I heard some very loud conversations or arguments or something and then watched 2 patients storm out and slam the door behind them while I was waiting to be seen. And let's just say he was less than courteous when I was finally seen.,Male
IMG_8542.JPGI can’t thank you enough for making my neck feel better!!! I thought I was going to have to stop riding!!! Slowing increasing my workouts and started back riding without any pressure on my neck and upper bank I’m getting back my range of motion turning my neck left and right. It was a very scary and depressing 34 days.  ????Thank you again ??,Male
"I was his patient for years and one day he no longer accepts bcbs insurance.  They told me to find another doctor.  The lady said that he only want Medicare patients because he makes more money on older people. She said he didn't need anything else. I was shocked. I thought he was a caring doctor. I was so wrong. Don't trust that place.
He really doesn't care. Only cares about money. 
",Male
"Be careful, I saw Dr. K for years, I thought we were friends. He helped me with my condition. and all was well. Once day, they said all your appts. are cancelled, and we no longer accept your insurance. And Dr. K. no longer needs self pay.

He completely abandoned me, this is after my paying his huge expensive bills. Very scary stuff, be careful, you might want to seek a better and less secretive doctor. His office staff has huge turnover, he cannot keep employees, cameras everywhere. I don't kn",Male
I have been a patient for 10 years.  I have been satisfied with the several surgeries and medical treatments by Dr. K.  I would recommend him to anyone needing a pain management specialist.,Male
"I was in a car accident over 3 years ago, I was referred to Dr K and I love him, he did an epidural for me, he did not hurt me the procedure went fast, I don't have to wait a long time to see him and I would highly recommend him.",Male
"I have known Dr. Kabali for about 6 years now and all I can say, she's passionate about her practice and patients.",Female
"Took 2 and a half hours for an ultrasound. My appointment was at 3. And never got back in the room until 4. Where i sat for another hours waiting. If you cannot fit ppl in, please tell them. That was very unprofessional. I have never had to wait that long to see any doctor.",Male
"Very, nice, very knowledgeable doctor.  But you better clear your day for an appointment.  Ive take  my son to see him 3 times and never waited less than 2 hours in order to see him for 15 minutes.  It’s  beyond frustrating.",Male
"Dr. Kabalkin is  very knowledgeable, attentive, and caring. He is compassionate towards patients, takes time to listen, and does complete physical exam.  Excellent physician. ",Male
The doctor speaks clearly and listens well which are key to a good office experience. He has a great deal of experience in his field and inspires confidence when he shares that knowledge with the patient. By assessing my concerns promptly and correctly he led me to take the steps which were necessary to probably avoid a heart attack. All in all an excellent physician.,Male
I found dr kabalkin to be quite considerate and understanding. he is also quite knowledgeable. all my experiences with dr kabalkin have been pleasant ones.,Male
My family member is being treated by Dr. Kabanskaya at Good Samaritan.  My family member has severe gastroparesis.  She asked the doctor to verify her potassium levels and basically ignored her.  We the parents had to push to get in hospital blood testing done in an emergent manner to prevent her from crashing.  This doctor does not know what she is doing.,Female
"My family member was recently treated by Dr. Kabanskaya at Good Samaritan. Her communication skills are horrible.  She was irritated when asked questions and gave conflicting information to nursing and hospital staff, even they seemed embarrassed by her behavior.  Her lack of attention and concern for her patients is appalling and  potentially life threatening. ",Female
"God bless Dr Kabari . Can not say enough good things about her and her staff . Highly recommend her , and I’m the biggest cynic when it comes to doctors in central New York . Extremely compassionate, wonderful doctor ",Female
Had a great visit with Dr. Kabari she fully explained my options to me and I left feeling confident of my choice of surgery. She is very personable and truly concerned about her patients. Truly a wonderful asset to our community. I would recommend her a 1000 times over.,Female
Dr Kabari really explained things to me and calm me. I am very happy that she was able to deliver my healthy baby boy and I recommend her and her office.,Female
"I would not send anyone to this doctor. She has very long wait times. She can also be heard being rude to her staff. I find her very unprofessional and to have a ""princess"" type attitude.",Female
No long waiting time. No appointment needed.takes time to listen to your questions. Very professional.,Male
His office manager is rude and constantly hanging up the phone on me. I have never in my life been so disrespected before. I simply called about my refills and she told me to leave a message. I believe I even her say something derogatory towards me. I just can't believe a nice doctor like this would have a mean woman running his office. Says alot about the kind of person she is. Would give five stars but with her working there I rather give one and go to another doctor. ,Male
Dr. Kabaria is a good doctor who takes the time with patients to explain and answer all questions and diagnosis. ,Male
"Dr. Kabaria is a very caring doctor. He is still firm and by the book, and follows rules and regulations to the tee, so don't take his kindness as a weakness, he will put you in your place. The only problem when you have a good doctor is a packed waiting room. But once you get to the back and it's your turn,  he will spend as much time as you need until you feel comfortable and all your questions are answered.  He still has that nice old fashioned bedside manner. ",Male
"My husband has required pain mgmt for several years and is a new patient of Dr. Kabaria. Very thorough regarding my husband's medical history and suggested different treatment options along with medication. He genuinely listened to my husband and wanted his input/thoughts regarding his treatment. Great bedside manner! Appt times can be long but, definitely worth  waiting for a doctor that cares and listens to the patient.",Male
"Been a patient of Dr. Kabaria for about 13 yrs and highly recommend him as a caring professional, who i can ALWAYS count on to do what he can to help me feel better.",Male
Good Dr. He listens to you. He does go by the laws but From the time I sign in till I walk out the door haas never been over an hour and 15 minutes. Been there 3 times,Male
